Employee_ID,Age,Marital_Status,Distance_From_Home,Department,Job_Role,Business_Travel,Education_Field,Monthly_Income,Years_At_Company,Years_Since_Promotion,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Attrition
EMP_9058,43.0,M,12.0,Legal,Marketing Executive,Travel_Frequently,Life Sci,Negotiable,10,3,4.0,2,3,no
EMP_7168,42.0,single ,11.0,Sales,Production Technician,Non-Travel,Life Sci,3933.0,15,0,2.0,1,4,N
EMP_7983,54.0,Married,20.0,Legal,Manufacturing Director,Travel_Frequently,Medical,8791.0,19,6,3.0,2,1,Yes
EMP_7798,28.0,Single,2.0,Legal,Accountant,Travel_Rarely,Other,6190.0,12,1,1.0,4,1,YES
EMP_9488,39.0,,1.0,Human Resources,HR Manager,Travel_Rarely,Medical,13315.0,3,3,3.0,4,3,NO
EMP_5191,34.0,single ,11.0,IT,Paralegal,Non-Travel,Arts,9295.0,11,3,2.0,4,4,
EMP_5576,37.0,Single,10.0,Legal,Marketing Executive,Travel_Rarely,Technical Degree,4513.0,6,6,4.0,3,4,YES
EMP_4414,24.0,D,25.0,Manufacturing,Manufacturing Director,Travel_Frequently,Medical,10362.0,4,2,3.0,3,2,Yes
EMP_4579,22.0,,25.0,Research & Development,Legal Counsel,Non-Travel,MBA,3154.0,17,4,2.0,1,1,N
EMP_4246,48.0,S,11.0,Marketing,Marketing Manager,Non-Travel,MBA,21124.0,9,6,4.0,4,3,yes
EMP_6247,35.0, Married ,14.0,Sales,Finance Analyst,Travel_Frequently,Medical,23327.0,1,1,1.0,2,3,Yes
EMP_4961,37.0,Single,2.0,Research & Development,Manufacturing Director,Non-Travel,MBA,9356.0,3,1,2.0,3,1,Y
EMP_8693,29.0,married,8.0,Customer Support,Software Engineer,Travel_Rarely,Marketing,23528.0,20,9,4.0,4,4,Y
EMP_7574,47.0,Divorced,5.0,Sales,Software Engineer,Non-Travel,Life Sci,9514.0,1,1,4.0,4,2,No
EMP_8895,55.0, Married ,23.0,Marketing,IT Manager,Travel_Rarely,Life Sciences,23258.0,4,3,2.0,1,2,
EMP_1143,41.0,Married,1.0,Research & Development,Accountant,Travel_Rarely,Life Sci,17484.0,4,1,4.0,2,1,NO
EMP_3766,41.0,Married,14.0,Finance,Manufacturing Director,Travel_Frequently,Life Sci,21178.0,16,0,3.0,3,3,no
EMP_2188,40.0,S,2.0,IT,Lab Technician,Travel_Rarely,Life Sci,,15,2,1.0,1,2,Y
EMP_5815,35.0,single ,15.0,IT,Software Engineer,Travel_Frequently,MBA,4321.0,7,4,2.0,1,3,N
EMP_1380,52.0,single ,11.0,IT,Marketing Executive,Travel_Rarely,Life Sci,19345.0,12,4,2.0,3,1,NO
EMP_6948,39.0,Single,18.0,Customer Support,Recruiter,Travel_Rarely,Marketing,11179.0,12,10,4.0,2,4,Yes
EMP_3958,32.0,single ,13.0,Finance,Supply Chain Manager,Non-Travel,Marketing,14552.0,11,8,3.0,2,2,No
EMP_5935,60.0, Married ,6.0,Research & Development,IT Manager,Travel_Rarely,Medical,13266.0,9,0,2.0,3,4,Yes
EMP_9423,34.0,single ,28.0,Finance,Manufacturing Director,Non-Travel,Med,14516.0,12,2,4.0,1,1,NO
EMP_5993,30.0,married,6.0,Manufacturing,Accountant,Travel_Rarely,Other,9917.0,6,1,3.0,3,2,Y
EMP_6125,42.0,Divorced,24.0,IT,Manufacturing Director,Travel_Frequently,Medical,24248.0,11,2,3.0,1,4,N
EMP_4822,50.0,S,8.0,Research & Development,Marketing Executive,Non-Travel,Med,19641.0,2,0,2.0,1,2,no
EMP_7299,41.0,D,4.0,Legal,Supply Chain Manager,Non-Travel,Technical Degree,15444.0,9,8,4.0,4,2,yes
EMP_7372,39.0, Married ,12.0,Manufacturing,Accountant,Non-Travel,Other,3221.0,11,10,2.0,4,4,
EMP_1210,40.0,single ,17.0,Customer Support,Sales Executive,Travel_Rarely,MBA,14450.0,7,6,1.0,1,3,N
EMP_2991,48.0,S,7.0,Marketing,HR Manager,Travel_Rarely,Technical Degree,5674.0,17,6,3.0,1,2,no
EMP_4045,22.0,D,6.0,Operations,Research Scientist,Travel_Frequently,Med,4621.0,3,2,1.0,2,2,Yes
EMP_6412,41.0,Married,14.0,IT,Paralegal,Non-Travel,Technical Degree,17124.0,1,0,2.0,2,2,No
EMP_9044,52.0,,11.0,Manufacturing,Sales Representative,Travel_Frequently,Other,8820.0,13,5,3.0,4,3,No
EMP_9384,36.0, Married ,2.0,Finance,Accountant,Non-Travel,Other,23580.0,13,1,1.0,1,2,Y
EMP_9682,38.0,single ,28.0,Sales,Finance Analyst,Travel_Frequently,Technical Degree,22093.0,17,7,3.0,4,1,no
EMP_5179,58.0,single ,11.0,Legal,Recruiter,Travel_Frequently,Arts,7066.0,10,2,3.0,3,2,No
EMP_9456,30.0, Married ,26.0,Sales,Software Engineer,Non-Travel,Life Sciences,17051.0,14,6,4.0,1,1,NO
EMP_7058,55.0,S,16.0,Marketing,Customer Service Rep,Travel_Rarely,Other,16292.0,1,1,3.0,4,3,N
EMP_9599,39.0,Married,9.0,Research & Development,Production Technician,Travel_Frequently,Technical Degree,18967.0,9,3,2.0,1,2,Yes
EMP_9541,Unknown,married,6.0,Sales,Marketing Executive,Travel_Frequently,Life Sciences,5263.0,6,5,1.0,1,3,Y
EMP_6002,58.0,,25.0,Research & Development,Sales Representative,Travel_Rarely,Technical Degree,8403.0,12,7,4.0,1,3,yes
EMP_2879,35.0, Married ,25.0,Operations,Operations Manager,Travel_Rarely,Technical Degree,23259.0,17,7,1.0,1,3,Y
EMP_1268,46.0,Single,3.0,Finance,Research Scientist,Travel_Frequently,Life Sciences,20712.0,10,7,4.0,4,1,no
EMP_3265,46.0,Married,25.0,Legal,Accountant,Travel_Frequently,Arts,3673.0,14,4,4.0,4,1,
EMP_2573,23.0,single ,15.0,Operations,Customer Service Rep,Travel_Frequently,Technical Degree,6334.0,9,6,4.0,3,1,
EMP_5612,48.0,married,29.0,Customer Support,Research Scientist,Travel_Rarely,Arts,Unknown,7,7,2.0,1,2,N
EMP_8607,23.0,Single,13.0,Sales,Supply Chain Manager,Travel_Frequently,Other,6263.0,14,6,3.0,3,1,No
EMP_1148,31.0,single ,14.0,Operations,Customer Service Rep,Travel_Rarely,Life Sci,18559.0,7,5,3.0,3,4,No
EMP_8683,58.0,D,9.0,Finance,Production Technician,Non-Travel,Marketing,15843.0,6,6,1.0,4,1,yes
EMP_4199,59.0,M,7.0,Legal,Sales Executive,Travel_Frequently,Marketing,16570.0,16,0,1.0,4,1,NO
EMP_7674,53.0,Divorced,7.0,Operations,Research Scientist,Travel_Rarely,Med,12398.0,6,3,4.0,4,4,N
EMP_8192,36.0, Married ,,Manufacturing,Legal Counsel,Non-Travel,Other,16500.0,4,1,4.0,3,1,yes
EMP_7363,24.0,Divorced,8.0,Sales,Sales Representative,Travel_Rarely,Arts,11898.0,7,2,2.0,3,3,Y
EMP_4895,43.0,Divorced,25.0,IT,Marketing Executive,Travel_Rarely,Life Sci,3944.0,17,8,2.0,4,3,N
EMP_3773,42.0,D,23.0,Legal,TBD,Travel_Frequently,Technical Degree,9071.0,8,8,1.0,2,4,
EMP_8126,54.0,Single,9.0,Operations,Customer Service Rep,Travel_Rarely,Other,20395.0,13,8,2.0,4,1,YES
EMP_5230,38.0,single ,11.0,Sales,Sales Representative,Travel_Rarely,Arts,23131.0,17,0,2.0,4,3,NO
EMP_9553,30.0,M,29.0,Finance,Analyst ,Travel_Rarely,MBA,22774.0,18,0,4.0,4,2,N
EMP_4686,34.0,Single,19.0,Sales,Recruiter,Travel_Frequently,Med,12469.0,10,9,3.0,4,2,NO
EMP_3353,31.0,single ,16.0,IT,Recruiter,Travel_Rarely,MBA,6507.0,7,7,1.0,3,3,
EMP_2879,45.0,,23.0,Legal,Accountant,Non-Travel,MBA,24842.0,15,5,2.0,3,1,no
EMP_5587,54.0,,19.0,Legal,Sales Representative,Non-Travel,Technical Degree,9841.0,10,7,4.0,2,3,no
EMP_2490,42.0, Married ,20.0,Sales,Paralegal,Travel_Rarely,Life Sci,11190.0,6,4,4.0,2,2,N
EMP_8787,60.0,M,26.0,Marketing,IT Manager,Travel_Frequently,MBA,24245.0,9,4,2.0,4,4,yes
EMP_6296,27.0,,23.0,Marketing,Operations Manager,Travel_Frequently,Other,10934.0,9,7,3.0,1,2,yes
EMP_1642,34.0,single ,5.0,Legal,Supply Chain Manager,Travel_Rarely,Life Sciences,21001.0,20,3,1.0,4,3,YES
EMP_1521,24.0,Married,3.0,Operations,IT Manager,Travel_Frequently,Medical,18463.0,1,1,4.0,1,2,
EMP_7111,41.0,M,18.0,Sales,Sales Representative,Travel_Rarely,Life Sciences,6034.0,5,2,4.0,2,1,Y
EMP_6334,45.0,S,12.0,Customer Support,Manufacturing Director,Travel_Frequently,Medical,3805.0,10,9,2.0,2,4,N
EMP_9822,35.0,single ,7.0,Sales ,Customer Service Rep,Travel_Rarely,Other,4098.0,7,4,3.0,2,1,Resigned
EMP_6415,Unknown,single ,23.0,Sales,Operations Manager,Travel_Frequently,Marketing,15835.0,20,6,2.0,3,1,
EMP_6243,28.0,D,25.0,Operations,Manufacturing Director,Travel_Rarely,Other,,7,4,3.0,2,2,NO
EMP_7863,27.0,married,27.0,Manufacturing,Customer Service Rep,Non-Travel,MBA,24178.0,2,0,3.0,1,4,NO
EMP_8260,49.0,D,6.0,Research & Development,Research Scientist,Travel_Rarely,MBA,12127.0,15,3,1.0,1,1,no
EMP_4684,52.0,single ,7.0,IT,Marketing Executive,Travel_Rarely,Med,11077.0,9,8,3.0,3,4,NO
EMP_8739,55.0,Single,5.0,Legal,Sales Executive,Travel_Frequently,Life Sciences,6552.0,1,0,2.0,2,4,
EMP_9740,34.0,Married,21.0,Customer Support,Finance Analyst,Travel_Rarely,Marketing,21049.0,9,2,3.0,2,3,Yes
EMP_5115,52.0,single ,7.0,Legal,Marketing Executive,Travel_Rarely,Life Sci,9139.0,4,2,4.0,3,1,Y
EMP_6387,51.0,,25.0,Research & Development,Production Technician,Non-Travel,Technical Degree,21831.0,5,0,2.0,1,3,yes
EMP_2664,25.0,,18.0,Research & Development,IT Manager,Travel_Rarely,Other,16106.0,2,0,2.0,1,4,YES
EMP_4481,54.0,Divorced,4.0,IT,IT Manager,Non-Travel,Medical,15877.0,19,4,1.0,4,3,NO
EMP_1006,58.0,married,9.0,Legal,Research Scientist,Travel_Frequently,Life Sciences,21381.0,18,3,3.0,4,4,No
EMP_9372,52.0,M,21.0,Legal,HR Manager,Travel_Rarely,Technical Degree,5017.0,7,1,2.0,2,1,YES
EMP_2806,38.0,single ,22.0,Marketing,Lab Technician,Non-Travel,Marketing,11824.0,5,0,2.0,2,2,YES
EMP_5759,54.0,Single,19.0,Manufacturing,Sales Representative,Non-Travel,Med,7463.0,9,4,4.0,4,3,NO
EMP_8793,56.0,Divorced,3.0,IT,Marketing Manager,Travel_Rarely,Technical Degree,6609.0,14,6,3.0,2,3,NO
EMP_7172,28.0,Single,1.0,Legal,Operations Manager,Travel_Frequently,Medical,21681.0,2,2,1.0,3,2,N
EMP_6817,35.0,Single,8.0,Legal,Marketing Manager,Non-Travel,Marketing,16440.0,20,9,4.0,1,1,YES
EMP_3007,59.0,married,24.0,Sales,Production Technician,Travel_Rarely,Technical Degree,7529.0,11,1,4.0,1,2,yes
EMP_7442,38.0,single ,29.0,Legal,Supply Chain Manager,Travel_Rarely,Life Sci,22326.0,12,2,2.0,4,3,yes
EMP_7800,28.0,Married,3.0,Marketing,Operations Manager,Travel_Rarely,Marketing,8162.0,7,1,2.0,3,3,N
EMP_9214,46.0,,3.0,Research & Development,Manufacturing Director,Travel_Rarely,Marketing,3803.0,9,7,1.0,3,4,yes
EMP_7622,60.0,Single,18.0,Operations,Legal Counsel,Travel_Frequently,Life Sci,17161.0,12,10,3.0,2,3,Y
EMP_1388,60.0,D,25.0,Customer Support,IT Manager,Travel_Frequently,Life Sci,21380.0,9,7,3.0,2,1,Y
EMP_2740,33.0,,5.0,Manufacturing,Operations Manager,Non-Travel,Arts,4477.0,14,1,1.0,2,4,N
EMP_9652,37.0,S,21.0,Manufacturing,TBD,Travel_Rarely,Other,15368.0,16,8,3.0,4,4,N
EMP_3874,52.0,Single,28.0,Customer Support,Support Specialist,Travel_Frequently,Life Sciences,22536.0,5,3,1.0,4,4,Yes
EMP_3290,26.0,,30.0,Sales,Paralegal,Travel_Frequently,Med,TBD,5,5,2.0,3,1,yes
EMP_8113,45.0, Married ,12.0,Sales,Research Scientist,Travel_Rarely,Med,7636.0,5,2,4.0,3,3,
EMP_5612,59.0,S,9.0,Legal,Support Specialist,Travel_Rarely,MBA,10648.0,18,0,3.0,2,1,No
EMP_5370,43.0,Divorced,17.0,Sales,Legal Counsel,Travel_Frequently,Arts,11481.0,18,9,1.0,1,1,
EMP_3322,49.0,S,10.0,Customer Support,HR Manager,Travel_Rarely,Technical Degree,22977.0,9,2,1.0,2,3,yes
EMP_4122,25.0,Married,23.0,Operations,Lab Technician,Travel_Frequently,Life Sciences,4517.0,3,3,3.0,4,2,Yes
EMP_3196,36.0,D,22.0,Legal,Accountant,Travel_Rarely,Arts,3854.0,12,1,4.0,2,4,N
EMP_3305,40.0,D,28.0,Marketing,Support Specialist,Travel_Frequently,Arts,20105.0,20,1,,1,1,YES
EMP_6789,49.0,Married,28.0,Research & Development,Sales Representative,Travel_Rarely,Med,8237.0,16,10,1.0,3,2,no
EMP_9092,55.0,single ,23.0,Human Resources,Accountant,Travel_Frequently,MBA,5911.0,13,7,3.0,3,3,No
EMP_5596,44.0,D,28.0,IT,Software Engineer,Travel_Rarely,Marketing,5752.0,16,2,4.0,4,1,NO
EMP_7390,42.0,S,24.0,Manufacturing,Support Specialist,Travel_Rarely,Life Sci,,19,7,1.0,1,1,Yes
EMP_7341,26.0,D,24.0,Marketing,Manufacturing Director,Travel_Frequently,Med,4376.0,20,5,3.0,2,1,N
EMP_1223,53.0,D,12.0,Human Resources,Sales Representative,Travel_Frequently,Arts,13953.0,10,1,1.0,3,2,YES
EMP_4454,50.0,D,,Legal,HR Manager,Non-Travel,Marketing,7312.0,13,6,2.0,1,1,yes
EMP_1312,,Married,10.0,Sales,Legal Counsel,Travel_Rarely,MBA,10461.0,19,8,3.0,1,4,YES
EMP_9096,42.0,married,4.0,Human Resources,Software Engineer,Non-Travel,Marketing,5670.0,14,6,2.0,1,4,YES
EMP_3699,23.0,,26.0,Operations,Manufacturing Director,Travel_Rarely,Marketing,22499.0,20,10,1.0,2,4,YES
EMP_7950,47.0,S,29.0,Marketing,Operations Manager,Travel_Frequently,Technical Degree,100000.0,4,2,2.0,4,4,no
EMP_5738,34.0,,24.0,IT,Staff ,Non-Travel,Medical,8209.0,10,1,1.0,4,3,NO
EMP_4978,58.0,Married,22.0,IT,Paralegal,Non-Travel,Life Sciences,15298.0,13,3,1.0,3,4,NO
EMP_3255,57.0,S,4.0,Customer Support,Accountant,Travel_Frequently,Marketing,14600.0,10,5,3.0,4,1,yes
EMP_9454,,S,1.0,Sales,Operations Manager,Travel_Rarely,Medical,15283.0,16,4,3.0,4,1,N
EMP_5450,23.0,Divorced,28.0,Legal,Research Scientist,Non-Travel,MBA,8236.0,4,4,2.0,1,4,NO
EMP_9585,42.0,married,17.0,Marketing,Supply Chain Manager,Travel_Frequently,Life Sci,6371.0,9,4,2.0,1,1,N
EMP_5299,37.0,single ,4.0,Legal,Recruiter,Non-Travel,Life Sci,23701.0,20,8,3.0,2,3,
EMP_3172,22.0,S,29.0,Legal,Supply Chain Manager,Travel_Rarely,MBA,5916.0,8,3,2.0,2,1,N
EMP_5814,47.0,married,26.0,Sales,HR Manager,Travel_Frequently,Life Sci,10506.0,12,5,2.0,3,4,
EMP_3689,TBD,S,18.0,Human Resources,Production Technician,Non-Travel,Other,20104.0,12,1,1.0,2,2,No
EMP_5127,150.0,,13.0,Finance,Supply Chain Manager,Non-Travel,Technical Degree,18599.0,16,5,3.0,1,1,YES
EMP_8216,33.0,,11.0,Finance,HR Manager,Travel_Rarely,Life Sci,11409.0,10,5,3.0,1,3,Yes
EMP_3534,46.0,single ,11.0,Customer Support,Marketing Manager,Travel_Frequently,MBA,20839.0,9,6,2.0,1,4,no
EMP_8726,56.0,D,8.0,Research & Development,Manufacturing Director,Non-Travel,Medical,15077.0,7,2,3.0,4,2,No
EMP_1283,49.0,Single,30.0,Research & Development,Sales Representative,Non-Travel,Marketing,5178.0,6,1,3.0,1,3,Yes
EMP_2133,38.0,Married,6.0,Marketing,Paralegal,Travel_Frequently,Life Sci,4974.0,13,0,3.0,1,3,0
EMP_9580,54.0,S,2.0,Legal,Support Specialist,Non-Travel,Life Sci,9190.0,2,2,2.0,2,3,Yes
EMP_6785,,single ,28.0,Sales,Paralegal,Travel_Frequently,MBA,3168.0,13,0,3.0,2,2,Yes
EMP_4580,49.0,S,,Human Resources,Sales Representative,Non-Travel,Life Sciences,6136.0,20,5,4.0,2,1,NO
EMP_1928,26.0,married,29.0,Customer Support,Finance Analyst,Travel_Rarely,Life Sciences,17256.0,20,6,3.0,3,2,N
EMP_5777,23.0,Divorced,2.0,Legal,Marketing Manager,Non-Travel,Technical Degree,22544.0,19,7,3.0,1,4,YES
EMP_4224,31.0,married,30.0,Marketing,Marketing Executive,Non-Travel,Arts,8821.0,3,3,3.0,4,3,
EMP_3631,39.0,married,15.0,Customer Support,Supply Chain Manager,Travel_Rarely,Arts,Negotiable,11,7,3.0,4,3,yes
EMP_3483,30.0,Divorced,24.0,IT,Manufacturing Director,Non-Travel,Arts,17460.0,4,2,3.0,1,2,
EMP_3929,22.0,Married,11.0,Marketing,Legal Counsel,Non-Travel,Med,19696.0,16,7,2.0,3,2,no
EMP_7718,28.0,D,5.0,Operations,Supply Chain Manager,Travel_Frequently,Marketing,24868.0,6,1,2.0,2,1,Y
EMP_7724,55.0,single ,30.0,IT,Marketing Executive,Non-Travel,Medical,17476.0,13,7,4.0,2,3,YES
EMP_1704,24.0,Single,10.0,IT,Operations Manager,Travel_Rarely,Arts,6253.0,10,4,2.0,4,2,yes
EMP_1100,24.0,single ,24.0,Marketing,Customer Service Rep,Non-Travel,Medical,24621.0,2,0,4.0,4,3,NO
EMP_6729,,married,10.0,Sales,Marketing Manager,Non-Travel,Other,999999.0,6,5,1.0,1,2,N
EMP_5625,30.0,single ,18.0,IT,Accountant,Travel_Rarely,Marketing,22593.0,20,5,3.0,4,1,
EMP_5089,47.0,M,13.0,IT,Research Scientist,Travel_Frequently,Marketing,18414.0,4,2,1.0,3,4,Yes
EMP_4011,32.0,M,16.0,IT,Paralegal,Non-Travel,Life Sciences,24848.0,16,6,3.0,4,1,no
EMP_9859,44.0,D,2.0,Finance,Paralegal,Travel_Rarely,Life Sciences,19424.0,11,5,3.0,4,1,YES
EMP_9597,24.0,M,7.0,Operations,Support Specialist,Non-Travel,Life Sci,23446.0,5,4,3.0,1,3,
EMP_6605,25.0,,20.0,Marketing,Software Engineer,Travel_Frequently,Arts,12808.0,16,6,1.0,4,1,yes
EMP_9607,57.0,M,18.0,Operations,IT Manager,Travel_Rarely,Technical Degree,17709.0,9,9,3.0,4,1,No
EMP_6109,41.0,S,22.0,Marketing,HR Manager,Non-Travel,Marketing,15480.0,3,3,1.0,4,3,YES
EMP_7175,47.0,Single,30.0,Research & Development,Supply Chain Manager,Travel_Frequently,Technical Degree,14812.0,14,4,2.0,4,2,Y
EMP_1801,29.0,D,2.0,Human Resources,Recruiter,Travel_Rarely,Life Sciences,Negotiable,17,6,2.0,1,3,
EMP_8788,47.0,Divorced,26.0,Human Resources,Support Specialist,Non-Travel,Marketing,9280.0,2,0,3.0,3,2,YES
EMP_8738,30.0,Single,9.0,Finance,Research Scientist,Travel_Rarely,Med,13744.0,6,6,4.0,3,3,Yes
EMP_4995,33.0,,5.0,Sales,Software Engineer,Non-Travel,Arts,5891.0,19,1,3.0,3,4,no
EMP_6569,26.0,Single,22.0,Legal,Paralegal,Travel_Frequently,Med,16653.0,14,4,1.0,3,4,
EMP_5091,28.0, Married ,16.0,Finance,Customer Service Rep,Travel_Frequently,Technical Degree,4502.0,5,3,2.0,2,4,
EMP_5835,50.0, Married ,2.0,Marketing,Finance Analyst,Non-Travel,Marketing,21991.0,12,2,1.0,3,3,yes
EMP_6802,40.0,M,29.0,Marketing,Sales Executive,Non-Travel,Technical Degree,11935.0,11,4,3.0,1,1,No
EMP_8461,42.0,single ,8.0,Manufacturing,Customer Service Rep,Non-Travel,Medical,6992.0,11,0,2.0,1,4,NO
EMP_4898,,S,20.0,Human Resources,Marketing Executive,Travel_Rarely,Arts,8051.0,16,6,4.0,1,3,No
EMP_4070,24.0,Single,19.0,Customer Support,IT Manager,Travel_Frequently,Medical,12848.0,8,4,2.0,3,4,N
EMP_1518,,Married,2.0,Human Resources,Marketing Manager,Travel_Rarely,Life Sciences,5522.0,16,6,3.0,4,4,yes
EMP_5360,, Married ,19.0,Manufacturing,Accountant,Travel_Frequently,Med,19362.0,10,1,4.0,2,3,yes
EMP_4813,49.0,M,5.0,Manufacturing,Manufacturing Director,Non-Travel,Life Sci,15710.0,20,0,4.0,1,3,YES
EMP_6180,22.0,D,8.0,Manufacturing,Customer Service Rep,Non-Travel,MBA,22762.0,10,9,2.0,1,4,no
EMP_2794,38.0,,1.0,Sales,Accountant,Travel_Frequently,Marketing,19750.0,8,7,1.0,1,4,YES
EMP_7875,28.0,Divorced,24.0,Marketing,Accountant,Travel_Frequently,Arts,3041.0,2,1,4.0,4,1,N
EMP_7539,52.0,Married,30.0,IT,Legal Counsel,Travel_Rarely,Other,14620.0,8,6,4.0,2,4,NO
EMP_2828,35.0,M,16.0,Customer Support,Finance Analyst,Non-Travel,Life Sci,23249.0,6,0,2.0,1,1,no
EMP_6707,52.0,D,18.0,Manufacturing,Software Engineer,Travel_Frequently,Life Sciences,Negotiable,4,4,2.0,4,4,N
EMP_6705,54.0,married,22.0,Marketing,Customer Service Rep,Travel_Frequently,Marketing,,2,0,2.0,3,3,
EMP_8996,27.0,Single,21.0,Manufacturing,Finance Analyst,Travel_Rarely,Marketing,20689.0,18,8,2.0,3,1,no
EMP_5843,56.0,,11.0,IT,Research Scientist,Travel_Rarely,Life Sciences,6745.0,100,10,1.0,4,3,Y
EMP_3779,22.0,Single,14.0,Customer Support,Sales Executive,Travel_Rarely,Medical,19225.0,12,6,1.0,2,1,yes
EMP_3047,38.0,M,22.0,Legal,Accountant,Travel_Rarely,Marketing,4720.0,10,2,2.0,1,4,N
EMP_6161,23.0,Married,13.0,IT,Sales Representative,Travel_Rarely,Marketing,16397.0,16,0,1.0,1,1,Y
EMP_4705,28.0,Divorced,17.0,Marketing,Legal Counsel,Travel_Rarely,Arts,15777.0,19,3,1.0,4,3,Y
EMP_6128,38.0,D,24.0,Research & Development,Recruiter,Travel_Frequently,Technical Degree,3933.0,-5,1,3.0,2,2,N
EMP_3103,48.0,married,28.0,Customer Support,Manufacturing Director,Travel_Frequently,Other,19508.0,5,5,3.0,4,3,no
EMP_5194,26.0,D,15.0,Manufacturing,Sales Representative,Non-Travel,Life Sci,12724.0,7,5,4.0,1,4,YES
EMP_7367,56.0,married,17.0,Manufacturing,Recruiter,Travel_Frequently,Arts,10710.0,14,1,3.0,3,3,Yes
EMP_5883,27.0,Divorced,14.0,Marketing,IT Manager,Travel_Rarely,Medical,6896.0,6,3,2.0,1,3,Yes
EMP_8988,29.0,,30.0,Finance,Manufacturing Director,Non-Travel,Other,20977.0,11,7,4.0,1,4,
EMP_2364,46.0,M,23.0,Research & Development,Production Technician,Travel_Rarely,Other,24863.0,19,10,1.0,4,4,Y
EMP_8858,46.0, Married ,14.0,Customer Support,Operations Manager,Travel_Frequently,MBA,19306.0,1,1,3.0,4,4,N
EMP_2846,54.0,Divorced,13.0,Legal,Customer Service Rep,Travel_Rarely,Technical Degree,13110.0,5,1,2.0,4,4,NO
EMP_1948,-5.0,married,17.0,Finance,Customer Service Rep,Non-Travel,Med,9298.0,11,1,1.0,3,4,no
EMP_9633,32.0,single ,14.0,Human Resources,Finance Analyst,Travel_Frequently,Technical Degree,5522.0,19,0,2.0,4,2,N
EMP_8345,58.0,M,22.0,Legal,Accountant,Non-Travel,MBA,24254.0,20,3,1.0,3,4,N
EMP_7318,36.0,married,19.0,Sales,IT Manager,Non-Travel,Marketing,13998.0,4,3,3.0,3,2,YES
EMP_5757,41.0,,5.0,Finance,Software Engineer,Travel_Rarely,Med,24795.0,20,10,1.0,4,2,NO
EMP_4407,41.0,Single,3.0,Legal,Customer Service Rep,Non-Travel,Life Sciences,5491.0,11,7,2.0,1,3,Yes
EMP_9403,35.0,D,6.0,Human Resources,Paralegal,Travel_Frequently,MBA,17269.0,14,3,1.0,4,4,
EMP_4519,51.0,single ,10.0,IT,HR Manager,Non-Travel,Arts,5958.0,15,6,3.0,4,3,Yes
EMP_6332,999.0, Married ,26.0,Legal,Support Specialist,Travel_Frequently,Med,22916.0,6,6,4.0,2,4,N
EMP_3944,46.0,,6.0,Manufacturing,Software Engineer,Non-Travel,Life Sci,14970.0,12,8,4.0,2,3,
EMP_3828,53.0,S,7.0,Research & Development,Sales Representative,Travel_Rarely,Arts,7018.0,5,0,,1,3,YES
EMP_7902,45.0, Married ,13.0,IT,Marketing Executive,Travel_Frequently,Life Sci,7690.0,11,5,1.0,4,1,N
EMP_9362,35.0,,27.0,Manufacturing,Manufacturing Director,Travel_Frequently,MBA,12815.0,5,0,1.0,2,2,N
EMP_1722,24.0,married,13.0,Legal,Marketing Executive,Travel_Rarely,Life Sci,17698.0,17,3,4.0,4,4,N
EMP_6912,34.0,married,18.0,Finance,Lab Technician,Non-Travel,Medical,7121.0,14,7,1.0,2,4,yes
EMP_5884,43.0,married,9.0,Customer Support,Marketing Manager,Non-Travel,Life Sci,24955.0,1,0,3.0,4,4,YES
EMP_7056,29.0, Married ,11.0,Human Resources,Marketing Manager,Travel_Rarely,Life Sci,50000.0,10,7,2.0,1,1,yes
EMP_7696,38.0,Divorced,26.0,Legal,Manufacturing Director,Travel_Frequently,Life Sci,8161.0,10,9,3.0,3,3,No
EMP_9058,23.0,,14.0,Marketing,Operations Manager,Travel_Rarely,Arts,9688.0,2,1,1.0,2,2,no
EMP_8218,55.0,,6.0,Sales,HR Manager,Travel_Frequently,Technical Degree,5979.0,17,8,1.0,4,2,NO
EMP_7745,23.0, Married ,24.0,Finance,Customer Service Rep,Non-Travel,Other,8860.0,19,8,1.0,2,1,Y
EMP_7819,53.0,Divorced,24.0,Legal,Marketing Executive,Travel_Frequently,Technical Degree,21484.0,4,2,4.0,1,1,Y
EMP_4458,36.0,married,19.0,Finance,Operations Manager,Non-Travel,Life Sciences,6568.0,16,10,1.0,3,2,Y
EMP_6591,43.0,,18.0,Legal,Production Technician,Travel_Rarely,Marketing,8702.0,3,3,3.0,2,3,no
EMP_8445,38.0,Married,6.0,Sales,Marketing Manager,Travel_Frequently,Marketing,3852.0,2,2,3.0,4,4,N
EMP_5215,54.0,Single,10.0,Operations,Support Specialist,Travel_Rarely,Medical,17896.0,11,1,2.0,3,1,NO
EMP_1249,31.0,,10.0,Customer Support,Finance Analyst,Travel_Rarely,Arts,9424.0,3,0,1.0,2,2,YES
EMP_2541,22.0,S,5.0,Finance,Finance Analyst,Travel_Frequently,Marketing,13143.0,18,1,4.0,1,3,1
EMP_5094,28.0,Single,2.0,Operations,Marketing Executive,Travel_Rarely,Arts,12340.0,6,6,1.0,2,4,
EMP_1942,59.0, Married ,14.0,Operations,IT Manager,Non-Travel,Arts,5118.0,6,0,4.0,1,3,Stay
EMP_6621,29.0,M,29.0,Sales,Operations Manager,Non-Travel,Medical,23173.0,12,5,2.0,1,2,Y
