EmployeeID,Age,MaritalStatus,DistanceFromHome,Department,JobRole,BusinessTravel,EducationField,MonthlyIncome,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,Performance_Rating,Work_Life_Balance,Attrition,Attrition_Predicted,Probability,Risk
EMP_3322,49.0,Single,10.0,Customer Support,HR Manager,Travel_Rarely,Technical Degree,22977.0,9,2,1.0,2,3,1,1,61.18,High Risk
EMP_3305,40.0,Divorced,28.0,Marketing,Support Specialist,Travel_Frequently,Arts,20105.0,20,1,2.0,1,1,1,1,65.94,High Risk
EMP_7390,42.0,Single,24.0,Manufacturing,Support Specialist,Travel_Rarely,Life Sciences,13974.5,19,7,1.0,1,1,1,1,60.22,High Risk
EMP_1223,53.0,Divorced,12.0,Human Resources,Sales Representative,Travel_Frequently,Arts,13953.0,10,1,1.0,3,2,1,1,72.44,High Risk
EMP_9096,42.0,Married,4.0,Human Resources,Software Engineer,Non-Travel,Marketing,5670.0,14,6,2.0,1,4,1,1,61.17,High Risk
EMP_8216,33.0,Unknown,11.0,Finance,HR Manager,Travel_Rarely,Life Sciences,11409.0,10,5,3.0,1,3,1,1,65.84,High Risk
EMP_9580,54.0,Single,2.0,Legal,Support Specialist,Non-Travel,Life Sciences,9190.0,2,2,2.0,2,3,1,1,64.39,High Risk
EMP_3631,39.0,Married,15.0,Customer Support,Supply Chain Manager,Travel_Rarely,Arts,13974.5,11,7,3.0,4,3,1,1,65.54,High Risk
EMP_7718,28.0,Divorced,5.0,Operations,Supply Chain Manager,Travel_Frequently,Marketing,24868.0,6,1,2.0,2,1,1,1,68.83,High Risk
EMP_5089,47.0,Married,13.0,IT,Research Scientist,Travel_Frequently,Marketing,18414.0,4,2,1.0,3,4,1,1,68.49,High Risk
EMP_6605,25.0,Unknown,20.0,Marketing,Software Engineer,Travel_Frequently,Arts,12808.0,16,6,1.0,4,1,1,1,65.36,High Risk
EMP_7175,47.0,Single,30.0,Unknown,Supply Chain Manager,Travel_Frequently,Technical Degree,14812.0,14,4,2.0,4,2,1,1,64.68,High Risk
EMP_8738,30.0,Single,9.0,Finance,Research Scientist,Travel_Rarely,Medical,13744.0,6,6,4.0,3,3,1,1,60.8,High Risk
EMP_5835,50.0,Married,2.0,Marketing,Finance Analyst,Non-Travel,Marketing,21991.0,12,2,1.0,3,3,1,1,60.9,High Risk
EMP_1518,41.0,Married,2.0,Human Resources,Marketing Manager,Travel_Rarely,Life Sciences,5522.0,16,6,3.0,4,4,1,1,62.84,High Risk
EMP_2794,38.0,Unknown,1.0,Sales,Accountant,Travel_Frequently,Marketing,19750.0,8,7,1.0,1,4,1,1,60.17,High Risk
EMP_5843,56.0,Unknown,11.0,IT,Research Scientist,Travel_Rarely,Life Sciences,6745.0,40,10,1.0,4,3,1,1,71.6,High Risk
EMP_6161,23.0,Married,13.0,IT,Sales Representative,Travel_Rarely,Marketing,16397.0,16,0,1.0,1,1,1,1,65.7,High Risk
EMP_5194,26.0,Divorced,15.0,Manufacturing,Sales Representative,Non-Travel,Life Sciences,12724.0,7,5,4.0,1,4,1,1,65.88,High Risk
EMP_7367,56.0,Married,17.0,Manufacturing,Recruiter,Travel_Frequently,Arts,10710.0,14,1,3.0,3,3,1,1,68.66,High Risk
EMP_7318,36.0,Married,19.0,Sales,IT Manager,Non-Travel,Marketing,13998.0,4,3,3.0,3,2,1,1,62.31,High Risk
EMP_4519,51.0,Single,10.0,IT,HR Manager,Non-Travel,Arts,5958.0,15,6,3.0,4,3,1,1,70.49,High Risk
EMP_6912,34.0,Married,18.0,Finance,Lab Technician,Non-Travel,Medical,7121.0,14,7,1.0,2,4,1,1,64.57,High Risk
EMP_5884,43.0,Married,9.0,Customer Support,Marketing Manager,Non-Travel,Life Sciences,24955.0,1,0,3.0,4,4,1,1,70.81,High Risk
EMP_7056,29.0,Married,11.0,Human Resources,Marketing Manager,Travel_Rarely,Life Sciences,50000.0,10,7,2.0,1,1,1,1,73.09,High Risk
EMP_3312,30.0,Married,8.0,IT,Lab Technician,Travel_Rarely,Marketing,19845.0,14,10,4.0,2,4,1,1,60.66,High Risk
EMP_9438,27.0,Divorced,24.0,Manufacturing,IT Manager,Travel_Frequently,Technical Degree,12878.0,11,2,2.0,3,3,1,1,62.33,High Risk
EMP_3042,59.0,Married,22.0,Manufacturing,Accountant,Travel_Rarely,Medical,4626.0,12,8,1.0,3,2,1,1,66.96,High Risk
EMP_4274,53.0,Married,4.0,Legal,Supply Chain Manager,Travel_Frequently,Other,21257.0,4,0,4.0,3,1,1,1,66.68,High Risk
EMP_4796,44.0,Single,14.0,Human Resources,Supply Chain Manager,Non-Travel,Arts,13974.5,2,1,1.0,1,1,1,1,64.38,High Risk
EMP_7393,30.0,Married,20.0,Human Resources,Supply Chain Manager,Travel_Frequently,Life Sciences,17614.0,13,1,1.0,1,2,1,1,65.18,High Risk
EMP_4707,47.0,Single,19.0,Human Resources,Recruiter,Non-Travel,Marketing,9336.0,8,5,1.0,2,4,1,1,62.59,High Risk
EMP_4508,38.0,Married,17.0,Sales,HR Manager,Travel_Frequently,Medical,10279.0,3,3,3.0,4,4,1,1,64.41,High Risk
EMP_1768,54.0,Divorced,3.0,Customer Support,IT Manager,Travel_Rarely,Technical Degree,7565.0,3,1,1.0,3,4,1,1,64.91,High Risk
EMP_1222,60.0,Unknown,1.0,Manufacturing,Finance Analyst,Travel_Rarely,MBA,7381.0,1,1,1.0,2,1,1,1,68.66,High Risk
EMP_8844,59.0,Divorced,28.0,Finance,Executive,Travel_Frequently,Life Sciences,13093.0,12,2,1.0,2,4,1,1,67.08,High Risk
EMP_2220,38.0,Single,13.0,Customer Support,Operations Manager,Non-Travel,Technical Degree,24979.0,5,1,1.0,3,3,1,1,71.64,High Risk
EMP_6626,52.0,Divorced,17.0,Operations,Research Scientist,Travel_Frequently,Medical,6697.0,3,0,2.0,2,2,1,1,70.43,High Risk
EMP_4830,39.0,Married,16.0,Manufacturing,HR Manager,Travel_Rarely,Medical,6470.0,9,1,1.0,4,4,1,1,63.87,High Risk
EMP_4749,47.0,Married,14.0,Marketing,Lab Technician,Non-Travel,Medical,3632.0,6,1,4.0,2,3,1,1,63.93,High Risk
EMP_3768,41.0,Married,13.0,Customer Support,Operations Manager,Travel_Frequently,Technical Degree,22514.0,8,7,1.0,3,1,1,1,67.09,High Risk
EMP_8315,30.0,Divorced,30.0,Finance,Marketing Manager,Travel_Frequently,Technical Degree,8921.0,2,0,1.0,2,2,1,1,67.94,High Risk
EMP_4835,33.0,Single,9.0,Human Resources,Sales Representative,Travel_Rarely,Arts,13076.0,12,7,3.0,1,2,1,1,66.52,High Risk
EMP_9409,44.0,Single,4.0,Legal,Unknown,Non-Travel,Other,15501.0,14,3,1.0,1,2,1,1,61.44,High Risk
EMP_3404,29.0,Unknown,30.0,Manufacturing,Software Engineer,Travel_Rarely,Arts,8418.0,10,0,4.0,3,1,1,1,68.13,High Risk
EMP_8583,57.0,Unknown,12.0,Manufacturing,Paralegal,Travel_Rarely,Technical Degree,3743.0,19,8,3.0,4,3,1,1,65.91,High Risk
EMP_2583,35.0,Single,2.0,IT,IT Manager,Non-Travel,MBA,12673.0,20,10,3.0,4,2,1,1,67.12,High Risk
EMP_1366,27.0,Divorced,11.0,IT,HR Manager,Travel_Frequently,Medical,23864.0,10,6,4.0,2,3,1,1,66.8,High Risk
EMP_9635,57.0,Single,5.0,Sales,Legal Counsel,Travel_Frequently,Life Sciences,17173.0,19,0,1.0,2,2,1,1,65.56,High Risk
EMP_5961,58.0,Single,30.0,Legal,Lab Technician,Non-Travel,Other,4074.0,17,0,3.0,2,2,1,1,67.03,High Risk
EMP_9551,44.0,Unknown,7.0,Sales,Support Specialist,Travel_Rarely,Life Sciences,13974.5,17,3,4.0,2,4,1,1,61.18,High Risk
EMP_5190,46.0,Single,14.0,Unknown,Lab Technician,Travel_Frequently,Arts,3696.0,14,8,2.0,4,1,1,1,66.2,High Risk
EMP_4240,25.0,Married,24.0,Human Resources,Accountant,Travel_Rarely,Marketing,24774.0,16,3,2.0,2,2,1,1,62.17,High Risk
EMP_7879,43.0,Single,16.0,Marketing,Manufacturing Director,Travel_Frequently,Other,19320.0,6,5,1.0,3,2,1,1,66.35,High Risk
EMP_8379,50.0,Single,28.0,Customer Support,Lab Technician,Travel_Frequently,Life Sciences,22242.0,1,1,3.0,3,1,1,1,61.5,High Risk
EMP_9518,33.0,Married,23.0,IT,Legal Counsel,Travel_Frequently,Marketing,18807.0,19,9,3.0,3,3,1,1,60.13,High Risk
EMP_5132,53.0,Married,16.0,Operations,Sales Representative,Non-Travel,Marketing,17778.0,6,3,4.0,1,3,1,1,64.25,High Risk
EMP_6812,58.0,Single,30.0,Manufacturing,Production Technician,Travel_Rarely,Arts,7623.0,16,7,1.0,1,4,1,1,65.83,High Risk
EMP_3657,41.0,Single,15.0,Marketing,Accountant,Travel_Frequently,Life Sciences,4096.0,8,3,1.0,4,4,1,1,60.46,High Risk
EMP_3016,33.0,Unknown,23.0,Research & Development,Production Technician,Non-Travel,Life Sciences,12035.0,18,2,1.0,3,4,1,1,65.28,High Risk
EMP_9072,40.0,Single,5.0,Manufacturing,IT Manager,Travel_Frequently,Marketing,10591.0,13,9,2.0,2,2,1,1,63.64,High Risk
EMP_7648,30.0,Single,12.0,IT,Research Scientist,Non-Travel,Medical,21481.0,5,3,4.0,1,2,1,1,65.4,High Risk
EMP_2452,60.0,Unknown,14.0,Manufacturing,Marketing Manager,Travel_Rarely,Life Sciences,10140.0,16,8,1.0,4,2,1,1,69.47,High Risk
EMP_4769,41.0,Single,13.0,Sales,Support Specialist,Travel_Frequently,Life Sciences,17274.0,8,4,3.0,2,1,1,1,60.68,High Risk
EMP_9119,23.0,Divorced,16.0,IT,Manufacturing Director,Travel_Rarely,Medical,8425.0,12,4,3.0,4,3,1,1,64.49,High Risk
EMP_9823,58.0,Single,7.0,Legal,Production Technician,Travel_Frequently,Medical,13470.0,2,0,2.0,4,2,1,1,66.07,High Risk
EMP_3806,42.0,Single,5.0,Finance,Accountant,Travel_Rarely,Technical Degree,4712.0,4,1,2.0,4,1,1,1,61.58,High Risk
EMP_7569,24.0,Single,17.0,Sales,Manufacturing Director,Travel_Frequently,Medical,13122.0,1,1,3.0,4,3,1,1,65.94,High Risk
EMP_8676,26.0,Single,21.0,Legal,Customer Service Rep,Non-Travel,MBA,13017.0,8,2,3.0,4,1,1,1,64.67,High Risk
EMP_4681,29.0,Married,22.0,Manufacturing,Manufacturing Director,Travel_Frequently,Medical,6137.0,6,2,4.0,1,3,1,1,65.92,High Risk
EMP_1139,50.0,Divorced,2.0,Operations,Legal Counsel,Non-Travel,Marketing,13683.0,11,4,2.0,3,2,1,1,60.2,High Risk
EMP_8131,48.0,Divorced,6.0,Sales,Software Engineer,Travel_Frequently,Life Sciences,20771.0,8,5,1.0,1,4,1,1,62.5,High Risk
EMP_9137,46.0,Divorced,13.0,IT,Support Specialist,Travel_Frequently,Life Sciences,8853.0,2,1,2.0,4,4,1,1,70.46,High Risk
EMP_3397,52.0,Single,23.0,Legal,HR Manager,Travel_Frequently,Medical,11871.0,19,7,3.0,4,4,1,1,60.81,High Risk
EMP_7022,48.0,Single,14.0,Customer Support,Sales Representative,Travel_Rarely,Medical,19521.0,2,0,3.0,3,2,1,1,61.42,High Risk
EMP_6855,41.0,Married,26.0,Marketing,Recruiter,Travel_Frequently,Other,20398.0,5,2,1.0,3,1,1,1,66.49,High Risk
EMP_6413,35.0,Single,12.0,Finance,Research Scientist,Travel_Rarely,Marketing,11114.0,17,1,1.0,4,2,1,1,64.95,High Risk
EMP_8035,22.0,Married,6.0,IT,Finance Analyst,Travel_Rarely,Life Sciences,11641.0,19,8,4.0,3,2,1,1,66.33,High Risk
EMP_4900,35.0,Married,14.0,Finance,Paralegal,Travel_Rarely,Life Sciences,5687.0,18,9,1.0,3,4,1,1,60.56,High Risk
EMP_8375,33.0,Married,29.0,Marketing,Supply Chain Manager,Non-Travel,Technical Degree,5592.0,14,0,2.0,3,1,1,1,64.59,High Risk
EMP_6214,39.0,Divorced,24.0,Marketing,Legal Counsel,Travel_Frequently,Arts,4176.0,11,10,3.0,2,4,1,1,64.19,High Risk
EMP_9858,53.0,Divorced,18.0,Human Resources,Support Specialist,Travel_Frequently,Marketing,50000.0,7,5,3.0,3,1,1,1,71.12,High Risk
EMP_1750,35.0,Unknown,11.0,Human Resources,Production Technician,Travel_Frequently,Medical,19594.0,19,1,3.0,1,2,1,1,71.53,High Risk
EMP_6391,32.0,Married,11.0,Finance,Recruiter,Travel_Rarely,Marketing,20601.0,6,1,2.0,3,3,1,1,60.29,High Risk
EMP_8115,41.0,Single,5.0,Human Resources,Sales Representative,Non-Travel,Marketing,5778.0,5,1,4.0,3,2,1,1,65.7,High Risk
EMP_3604,55.0,Divorced,27.0,Customer Support,Marketing Manager,Travel_Frequently,Technical Degree,9833.0,13,0,4.0,2,4,1,1,66.61,High Risk
EMP_1821,42.0,Divorced,23.0,Unknown,Accountant,Travel_Frequently,Other,7615.0,19,4,4.0,1,4,1,1,62.18,High Risk
EMP_8214,41.0,Divorced,15.0,Finance,Software Engineer,Non-Travel,MBA,14667.0,17,8,2.0,2,1,1,1,63.2,High Risk
EMP_6970,25.0,Married,27.0,Sales,Manufacturing Director,Non-Travel,Life Sciences,13974.5,5,3,2.0,4,3,1,1,62.44,High Risk
EMP_5825,55.0,Married,1.0,Marketing,Research Scientist,Travel_Frequently,MBA,6537.0,13,7,4.0,1,3,1,1,64.72,High Risk
EMP_7985,27.0,Married,9.0,Marketing,Paralegal,Travel_Rarely,Medical,22706.0,8,1,3.0,1,2,1,1,63.62,High Risk
EMP_1856,36.0,Married,21.0,Human Resources,Production Technician,Travel_Rarely,Other,14981.0,1,1,1.0,4,1,1,1,64.19,High Risk
EMP_6386,23.0,Unknown,14.0,IT,Operations Manager,Travel_Frequently,Medical,24374.0,7,1,2.0,3,3,1,1,74.12,High Risk
EMP_8760,24.0,Married,7.0,IT,HR Manager,Travel_Frequently,Other,13238.0,13,1,1.0,1,3,1,1,69.1,High Risk
EMP_4554,46.0,Divorced,23.0,Legal,Operations Manager,Travel_Rarely,Marketing,13542.0,6,6,3.0,3,3,1,1,67.55,High Risk
EMP_2884,34.0,Single,5.0,Unknown,Sales Executive,Travel_Rarely,Arts,19300.0,1,0,3.0,2,4,1,1,63.33,High Risk
EMP_9051,34.0,Married,5.0,Marketing,Recruiter,Travel_Rarely,Arts,9213.0,1,0,3.0,4,4,1,1,68.77,High Risk
EMP_6741,25.0,Divorced,20.0,Manufacturing,Lab Technician,Travel_Rarely,Life Sciences,18358.0,20,2,1.0,2,3,1,1,62.86,High Risk
EMP_7081,60.0,Divorced,5.0,Unknown,Marketing Manager,Non-Travel,Other,11192.0,2,2,4.0,1,2,1,1,60.81,High Risk
EMP_6510,31.0,Married,21.0,Customer Support,Accountant,Travel_Frequently,Medical,18093.0,16,9,1.0,3,2,1,1,66.35,High Risk
EMP_7651,31.0,Unknown,18.0,Unknown,Lab Technician,Travel_Rarely,Marketing,13538.0,19,10,1.0,1,1,1,1,63.66,High Risk
EMP_7970,40.0,Married,4.0,IT,Research Scientist,Non-Travel,Life Sciences,18252.0,17,9,2.0,2,3,1,1,62.23,High Risk
EMP_1447,32.0,Divorced,14.0,Operations,Analyst,Travel_Frequently,Life Sciences,11882.0,8,3,3.0,4,2,1,1,62.16,High Risk
EMP_3117,49.0,Divorced,2.0,IT,Production Technician,Travel_Frequently,Life Sciences,20516.0,7,6,4.0,1,2,1,1,65.66,High Risk
EMP_6202,43.0,Divorced,26.0,Finance,Recruiter,Travel_Rarely,Medical,3064.0,5,2,3.0,1,1,1,1,64.86,High Risk
EMP_6811,23.0,Married,1.0,IT,HR Manager,Travel_Frequently,Other,15452.0,14,6,1.0,2,1,1,1,70.04,High Risk
EMP_2808,47.0,Married,2.0,Sales,Supply Chain Manager,Travel_Frequently,Life Sciences,13974.5,14,9,4.0,2,1,1,1,64.22,High Risk
EMP_7389,41.0,Single,28.0,Manufacturing,HR Manager,Travel_Frequently,Medical,17800.0,18,8,2.0,3,3,1,1,61.56,High Risk
EMP_1963,58.0,Married,26.0,Operations,Sales Representative,Non-Travel,Life Sciences,10559.0,10,6,3.0,4,2,1,1,68.31,High Risk
EMP_3039,49.0,Married,11.0,Marketing,IT Manager,Travel_Frequently,MBA,8815.0,20,2,4.0,1,3,1,1,65.95,High Risk
EMP_9812,41.0,Married,12.0,Human Resources,Software Engineer,Travel_Frequently,MBA,23372.0,13,8,4.0,2,2,1,1,61.05,High Risk
EMP_3364,37.0,Married,10.0,Sales,Sales Representative,Travel_Rarely,Life Sciences,5972.0,1,0,3.0,2,1,1,1,63.48,High Risk
EMP_2171,50.0,Unknown,27.0,Human Resources,Supply Chain Manager,Travel_Rarely,Marketing,17715.0,13,7,4.0,1,2,1,1,65.7,High Risk
EMP_8207,51.0,Unknown,2.0,Marketing,Marketing Manager,Travel_Rarely,Life Sciences,24898.0,13,4,3.0,2,1,1,1,75.29,High Risk
EMP_9893,55.0,Divorced,27.0,Finance,Research Scientist,Travel_Rarely,Life Sciences,4364.0,7,1,3.0,1,3,1,1,65.61,High Risk
EMP_1264,49.0,Married,13.0,Operations,IT Manager,Travel_Rarely,Arts,5749.0,13,10,2.0,1,2,1,1,61.26,High Risk
EMP_4711,46.0,Single,18.0,Manufacturing,Operations Manager,Travel_Frequently,MBA,19077.0,5,1,1.0,3,1,1,1,67.88,High Risk
EMP_4082,46.0,Unknown,22.0,Customer Support,Marketing Executive,Travel_Frequently,Technical Degree,22823.0,20,0,1.0,3,3,1,1,74.79,High Risk
EMP_7548,48.0,Unknown,30.0,Operations,Accountant,Travel_Frequently,Life Sciences,4550.0,3,0,1.0,1,4,1,1,67.52,High Risk
EMP_1030,32.0,Divorced,29.0,IT,Marketing Manager,Travel_Frequently,Medical,21839.0,12,1,1.0,1,4,1,1,70.26,High Risk
EMP_6361,60.0,Divorced,27.0,Unknown,Supply Chain Manager,Travel_Frequently,Medical,17224.0,14,3,2.0,3,3,1,1,71.57,High Risk
EMP_5938,26.0,Divorced,24.0,Manufacturing,Software Engineer,Travel_Frequently,Life Sciences,4770.0,15,4,2.0,4,4,1,1,66.21,High Risk
EMP_4338,58.0,Divorced,7.0,Unknown,Sales Representative,Non-Travel,Medical,10269.0,2,0,2.0,2,3,1,1,67.13,High Risk
EMP_3979,30.0,Married,14.0,Operations,Production Technician,Non-Travel,Other,10379.0,6,5,4.0,3,4,1,1,67.07,High Risk
EMP_2653,48.0,Unknown,20.0,Sales,Software Engineer,Travel_Rarely,Life Sciences,3512.0,8,3,1.0,2,1,1,1,66.43,High Risk
EMP_7488,52.0,Single,23.0,Customer Support,Research Scientist,Non-Travel,Marketing,7430.0,9,0,2.0,3,3,1,1,67.51,High Risk
EMP_1243,41.0,Married,21.0,Manufacturing,Support Specialist,Travel_Frequently,Technical Degree,7710.0,3,0,2.0,4,1,1,1,67.31,High Risk
EMP_7204,51.0,Married,25.0,Legal,Marketing Manager,Non-Travel,MBA,20649.0,6,4,4.0,3,1,1,1,62.64,High Risk
EMP_8706,51.0,Married,16.0,Legal,Operations Manager,Travel_Rarely,Life Sciences,14905.0,2,1,4.0,3,1,1,1,61.93,High Risk
EMP_9696,52.0,Divorced,22.0,Legal,Production Technician,Non-Travel,Marketing,19608.0,14,4,3.0,1,3,1,1,61.03,High Risk
EMP_2516,41.0,Divorced,15.0,IT,HR Manager,Travel_Rarely,Medical,4730.0,19,7,3.0,3,2,1,1,63.32,High Risk
EMP_5525,27.0,Married,25.0,Marketing,Research Scientist,Travel_Rarely,Arts,17575.0,8,4,2.0,3,4,1,1,65.5,High Risk
EMP_9395,32.0,Single,5.0,Manufacturing,Sales Representative,Travel_Frequently,MBA,13974.5,14,3,4.0,4,4,1,1,60.32,High Risk
EMP_4037,55.0,Married,22.0,Marketing,Finance Analyst,Non-Travel,Medical,5313.0,5,2,1.0,3,4,1,1,65.32,High Risk
EMP_2070,43.0,Married,6.0,Operations,HR Manager,Travel_Rarely,Life Sciences,4683.0,9,7,1.0,2,2,1,1,64.44,High Risk
EMP_1237,27.0,Married,11.0,Sales,HR Manager,Travel_Frequently,Life Sciences,10438.0,19,4,3.0,1,2,1,1,65.57,High Risk
EMP_2085,50.0,Unknown,15.0,Customer Support,Support Specialist,Travel_Rarely,Arts,6662.0,7,6,4.0,1,2,1,1,66.73,High Risk
EMP_6951,26.0,Single,2.0,Legal,HR Manager,Travel_Frequently,Medical,14009.0,2,2,1.0,4,3,1,1,62.34,High Risk
EMP_9241,41.0,Married,21.0,Operations,Recruiter,Non-Travel,Technical Degree,13974.5,2,0,3.0,1,3,1,1,62.08,High Risk
EMP_1215,38.0,Single,17.0,Finance,Paralegal,Travel_Rarely,Marketing,6769.0,20,0,4.0,4,1,1,1,62.7,High Risk
EMP_6396,29.0,Married,18.0,Human Resources,Sales Representative,Travel_Frequently,Marketing,6604.0,18,6,1.0,2,3,1,1,65.45,High Risk
EMP_3894,52.0,Married,22.0,Operations,Supply Chain Manager,Travel_Rarely,Life Sciences,13886.0,4,2,4.0,3,3,1,1,63.43,High Risk
EMP_2802,54.0,Married,1.0,Human Resources,Accountant,Travel_Rarely,Life Sciences,9803.0,0,1,1.0,3,3,1,1,64.02,High Risk
EMP_9587,47.0,Single,22.0,Finance,Finance Analyst,Travel_Rarely,MBA,8580.0,12,5,2.0,4,4,1,1,62.14,High Risk
EMP_1037,27.0,Married,14.0,Sales,Support Specialist,Travel_Rarely,Medical,12634.0,20,10,2.0,2,1,1,1,61.18,High Risk
EMP_4497,51.0,Married,2.0,Legal,Research Scientist,Travel_Rarely,Life Sciences,20861.0,5,3,2.0,1,3,1,1,63.88,High Risk
EMP_3471,51.0,Single,23.0,Unknown,HR Manager,Non-Travel,Life Sciences,13974.5,19,9,1.0,2,2,1,1,64.22,High Risk
EMP_7145,46.0,Unknown,5.0,Marketing,Customer Service Rep,Non-Travel,Arts,5165.0,10,4,3.0,1,3,1,1,62.41,High Risk
EMP_1533,33.0,Single,25.0,IT,Supply Chain Manager,Travel_Rarely,Life Sciences,5547.0,12,4,2.0,2,2,1,1,62.7,High Risk
EMP_4726,33.0,Divorced,9.0,Human Resources,Paralegal,Travel_Rarely,Life Sciences,12048.0,9,7,2.0,2,1,1,1,65.58,High Risk
EMP_1090,59.0,Single,29.0,Operations,HR Manager,Travel_Rarely,Life Sciences,19595.0,8,4,1.0,1,1,1,1,71.35,High Risk
EMP_7964,39.0,Married,24.0,Legal,Paralegal,Non-Travel,Medical,10006.0,18,0,1.0,2,2,1,1,66.09,High Risk
EMP_5842,46.0,Married,8.0,Manufacturing,Operations Manager,Travel_Rarely,Technical Degree,8277.0,6,6,3.0,3,1,1,1,65.56,High Risk
EMP_1900,55.0,Unknown,6.0,Operations,Operations Manager,Travel_Rarely,Life Sciences,15952.0,15,0,2.0,4,1,1,1,68.47,High Risk
EMP_6036,27.0,Unknown,6.0,Sales,Manufacturing Director,Travel_Rarely,Marketing,24832.0,3,3,1.0,4,3,1,1,68.81,High Risk
EMP_9610,36.0,Single,29.0,Sales,Software Engineer,Travel_Frequently,Medical,13974.5,4,4,2.0,3,2,1,1,66.75,High Risk
EMP_1853,43.0,Married,4.0,IT,Marketing Manager,Non-Travel,Life Sciences,9628.0,12,6,1.0,1,1,1,1,66.75,High Risk
EMP_2045,39.0,Married,8.0,Human Resources,Operations Manager,Travel_Frequently,MBA,23539.0,18,9,3.0,2,1,1,1,66.07,High Risk
EMP_4150,31.0,Married,11.0,Human Resources,Paralegal,Travel_Rarely,Life Sciences,17945.0,18,5,2.0,1,2,1,1,65.04,High Risk
EMP_9980,30.0,Married,15.0,Customer Support,Supply Chain Manager,Non-Travel,Marketing,17910.0,15,10,2.0,3,4,1,1,61.14,High Risk
EMP_7339,57.0,Married,22.0,Legal,Recruiter,Travel_Rarely,Life Sciences,19544.0,20,1,1.0,3,3,1,1,64.36,High Risk
EMP_2154,58.0,Married,18.0,Customer Support,Support Specialist,Travel_Rarely,Marketing,21303.0,11,1,1.0,3,2,1,1,67.37,High Risk
EMP_7797,33.0,Divorced,21.0,Manufacturing,Operations Manager,Non-Travel,Medical,13946.0,4,0,2.0,3,2,1,1,67.2,High Risk
EMP_1933,50.0,Divorced,14.0,Manufacturing,Customer Service Rep,Non-Travel,Life Sciences,4316.0,1,0,3.0,4,4,1,1,68.35,High Risk
EMP_8215,44.0,Married,1.0,Legal,Lab Technician,Non-Travel,Life Sciences,21176.0,4,1,3.0,2,2,1,1,63.87,High Risk
EMP_9382,23.0,Divorced,5.0,IT,Support Specialist,Non-Travel,Other,17510.0,13,7,1.0,2,2,1,1,62.42,High Risk
EMP_2285,26.0,Single,14.0,Finance,Recruiter,Travel_Frequently,Other,7253.0,14,7,2.0,4,3,1,1,60.74,High Risk
EMP_6764,29.0,Married,25.0,Human Resources,Legal Counsel,Travel_Rarely,Other,14971.0,3,0,3.0,4,2,1,1,64.73,High Risk
EMP_8556,41.0,Divorced,14.0,Customer Support,Marketing Executive,Travel_Frequently,MBA,8123.0,20,8,1.0,3,2,1,1,63.96,High Risk
EMP_7154,55.0,Divorced,14.0,Finance,Customer Service Rep,Travel_Rarely,Technical Degree,17271.0,2,2,3.0,3,3,1,1,60.41,High Risk
EMP_8551,58.0,Married,7.0,Human Resources,Sales Executive,Travel_Rarely,Medical,14355.0,9,4,1.0,2,3,1,1,67.47,High Risk
EMP_1369,53.0,Married,8.0,IT,Support Specialist,Travel_Frequently,Arts,4686.0,20,8,3.0,1,2,1,1,64.78,High Risk
EMP_4007,59.0,Married,13.0,Sales,Manufacturing Director,Travel_Rarely,Marketing,8530.0,18,2,2.0,3,4,1,1,69.21,High Risk
EMP_3730,42.0,Single,22.0,Finance,Software Engineer,Non-Travel,Arts,12687.0,10,7,4.0,4,3,1,1,66.7,High Risk
EMP_1379,53.0,Married,17.0,Marketing,Marketing Manager,Travel_Frequently,Technical Degree,18296.0,16,4,2.0,2,3,1,1,64.83,High Risk
EMP_1108,39.0,Single,3.0,Customer Support,Marketing Executive,Non-Travel,Marketing,6552.0,20,0,3.0,4,2,1,1,65.75,High Risk
EMP_3643,47.0,Married,2.0,Human Resources,Legal Counsel,Travel_Frequently,Arts,24070.0,3,3,3.0,3,4,1,1,60.69,High Risk
EMP_9865,60.0,Married,21.0,Finance,Sales Executive,Travel_Rarely,Arts,8347.0,20,5,4.0,2,3,1,1,70.34,High Risk
EMP_8294,32.0,Single,17.0,Human Resources,Production Technician,Non-Travel,Other,21390.0,6,4,1.0,3,3,1,1,65.35,High Risk
EMP_1124,52.0,Married,4.0,Manufacturing,Marketing Manager,Travel_Frequently,Other,14488.0,15,6,4.0,3,3,1,1,73.24,High Risk
EMP_5456,38.0,Divorced,2.0,Human Resources,Accountant,Non-Travel,Medical,22497.0,7,0,4.0,3,3,1,1,67.2,High Risk
EMP_9564,30.0,Unknown,22.0,Customer Support,Customer Service Rep,Travel_Rarely,Medical,5788.0,16,6,1.0,4,4,1,1,71.74,High Risk
EMP_5323,56.0,Unknown,25.0,Human Resources,IT Manager,Non-Travel,Life Sciences,19380.0,11,10,4.0,1,3,1,1,61.58,High Risk
EMP_2080,25.0,Divorced,24.0,Operations,Marketing Manager,Non-Travel,Life Sciences,4235.0,19,0,2.0,3,1,1,1,63.24,High Risk
EMP_4483,41.0,Single,8.0,Human Resources,Customer Service Rep,Non-Travel,MBA,9055.0,13,0,1.0,4,1,1,1,62.15,High Risk
EMP_4538,29.0,Married,19.0,Manufacturing,Support Specialist,Travel_Rarely,Other,5038.0,5,5,2.0,4,1,1,1,71.38,High Risk
